0,add,node1
0,add,node2
0,add,node3
0,add,node4
0,add,node5
0,add,node6
0,add,node7
0,add,node8
0,add,node9
0,add,node10
0,add,node11
0,add,node12
0,add,node13
0,add,node14
0,add,node15
0,add,node16
0,add,node17
0,add,node18
0,add,node19
0,add,node20
3600000,remove,node1
7200000,remove,node2
10800000,remove,node3
14400000,remove,node4
18000000,remove,node5
21600000,remove,node6
25200000,remove,node7
28800000,remove,node8
32400000,remove,node9
36000000,remove,node10
